gm_Id,Id_W,L,VDS,gm_gds,VGS
13.20470272817502,15.48679928032405,4.5e-08,0.3,8.429867317296512,0.6160000000000002
12.46883230335252,20.5384611573271,4.5e-08,0.3,8.224187994526595,0.6380000000000002
11.67205083416276,26.78081200841661,4.5e-08,0.3,7.959863815324526,0.6600000000000003
10.83547570675427,34.29586241002281,4.5e-08,0.3,7.638967690966465,0.6820000000000003
9.986484969642612,43.10950080868848,4.5e-08,0.3,7.270305094940429,0.7040000000000003
9.15205585668066,53.19043955277733,4.5e-08,0.3,6.866684070701249,0.7260000000000003
8.354269546934374,64.45796348375087,4.5e-08,0.3,6.442149215450511,0.7480000000000003
7.608369117876848,76.79514563994293,4.5e-08,0.3,6.009809164858902,0.7700000000000004
6.922823191881488,90.06354687554507,4.5e-08,0.3,5.580516473054332,0.7920000000000004
6.300518886106427,104.1163073385651,4.5e-08,0.3,5.162344831229806,0.8140000000000004
5.740326204226952,118.808025599387,4.5e-08,0.3,4.760644090135231,0.8360000000000004
5.238563767950136,134.0011183297783,4.5e-08,0.3,4.378427488989981,0.8580000000000004
4.790160535965897,149.5691358361706,4.5e-08,0.3,4.016899173915942,0.8800000000000004
4.389480003899669,165.3978133194922,4.5e-08,0.3,3.676006817446899,0.9020000000000004
4.0308577100723,181.3846450118375,4.5e-08,0.3,3.354968468103432,0.9240000000000004
3.708929509870102,197.4376524750245,4.5e-08,0.3,3.052757620789825,0.9460000000000004
3.418823719591387,213.4738884967835,4.5e-08,0.3,2.768529614963969,0.9680000000000004
3.156270806937288,229.4181109718771,4.5e-08,0.3,2.50194101665552,0.9900000000000004
2.917658298789353,245.2019534099341,4.5e-08,0.3,2.253279077560476,1.012
2.700034307679641,260.7637578043704,4.5e-08,0.3,2.023331342651598,1.034
2.501052254784888,276.0490005351705,4.5e-08,0.3,1.813019375679469,1.056
2.318859595373477,291.0110013690737,4.5e-08,0.3,1.622948902952664,1.078000000000001
2.151955846479811,305.6114937413457,4.5e-08,0.3,1.453079324718492,1.1
24.20105425222816,0.1698485047867648,4.5e-08,0.4,14.09945353672507,0.352
22.92266388384159,0.285273101784871,4.5e-08,0.4,13.59843889634886,0.3740000000000001
21.57717584979529,0.4654414686807409,4.5e-08,0.4,13.06535614265843,0.3960000000000001
20.24252125794068,0.7372239212822204,4.5e-08,0.4,12.5342463743779,0.4180000000000001
18.99386084246462,1.134843268051886,4.5e-08,0.4,12.04205836309189,0.4400000000000001
17.88535645844847,1.702066421444766,4.5e-08,0.4,11.61982380732062,0.4620000000000001
16.93946973972639,2.495706741839185,4.5e-08,0.4,11.28544752342967,0.4840000000000002
16.14638166879497,3.590179678476139,4.5e-08,0.4,11.0405158226325,0.5060000000000001
15.47116545290733,5.082198918308478,4.5e-08,0.4,10.87122077613027,0.5280000000000001
14.86470449207235,7.094079990769247,4.5e-08,0.4,10.7520662472604,0.5500000000000002
14.27530313630935,9.773603999380724,4.5e-08,0.4,10.6509867352428,0.5720000000000002
13.65911722109684,13.2882913842938,4.5e-08,0.4,10.53499141329688,0.5940000000000002
12.98785606640569,17.81279464938128,4.5e-08,0.4,10.37560245522221,0.6160000000000002
12.25229904680554,23.51024488545269,4.5e-08,0.4,10.15317397290285,0.6380000000000002
11.46098148865148,30.51117560943599,4.5e-08,0.4,9.859160928871196,0.6600000000000003
10.63494300851186,38.89553975703665,4.5e-08,0.4,9.49589243665136,0.6820000000000003
9.800739919879726,48.68286760225203,4.5e-08,0.4,9.074209221725337,0.7040000000000003
8.984120200522897,59.83277721135871,4.5e-08,0.4,8.609964283781304,0.7260000000000003
8.205871480847263,72.2544639961937,4.5e-08,0.4,8.120521378231288,0.7480000000000003
7.480124970390361,85.82138863395288,4.5e-08,0.4,7.622057855854931,0.7700000000000004
6.814537931546697,100.3869783327651,4.5e-08,0.4,7.1279744505364,0.7920000000000004
6.2115029864122,115.7982674592742,4.5e-08,0.4,6.648307573148521,0.8140000000000004
5.669670203628984,131.9060066143605,4.5e-08,0.4,6.189841495771267,0.8360000000000004
5.185349537833127,148.5710859870966,4.5e-08,0.4,5.756598309364175,0.8580000000000004
4.753610584854581,165.6678686331211,4.5e-08,0.4,5.350458045460894,0.8800000000000004
4.36905414392159,183.0852837475238,4.5e-08,0.4,4.971757446668735,0.9020000000000004
4.02630462708851,200.7264834521503,4.5e-08,0.4,4.619795140521647,0.9240000000000004
3.720293908000982,218.5076928646621,4.5e-08,0.4,4.293222705748583,0.9460000000000004
3.446402484624943,236.3566900287635,4.5e-08,0.4,3.990328887777658,0.9680000000000004
3.200509782182517,254.2111891832933,4.5e-08,0.4,3.709235809162363,0.9900000000000004
2.978990596107699,272.0172814164299,4.5e-08,0.4,3.448028501916247,1.012
2.778682415860396,289.7280075876341,4.5e-08,0.4,3.204837351785831,1.034
2.596839389807979,307.3020906534771,4.5e-08,0.4,2.977889919919558,1.056
2.431082616581673,324.702829476693,4.5e-08,0.4,2.765545421155883,1.078000000000001
2.279352591678944,341.8971471866274,4.5e-08,0.4,2.566322195864156,1.1
24.08977665631908,0.1984467176629257,4.5e-08,0.5,17.06565847466824,0.352
22.79553045752825,0.3324308352372569,4.5e-08,0.5,16.40710649841304,0.3740000000000001
21.43769388394394,0.5407891500907274,4.5e-08,0.5,15.71339456529692,0.3960000000000001
20.09475663789384,0.8538586696664825,4.5e-08,0.5,15.02998392352788,0.4180000000000001
18.8411605403187,1.310037513559546,4.5e-08,0.5,14.40442716756134,0.4400000000000001
17.7294152620353,1.958157953751436,4.5e-08,0.5,13.87521488732713,0.4620000000000001
16.78015317525313,2.861260812342311,4.5e-08,0.5,13.4634179732439,0.4840000000000002
15.98227811897701,4.101417219750446,4.5e-08,0.5,13.16960877863357,0.5060000000000001
15.30053391915179,5.784536244850567,4.5e-08,0.5,12.97561448189624,0.5280000000000001
14.68643463267571,8.043461141725397,4.5e-08,0.5,12.8492260637756,0.5500000000000002
14.08960622497839,11.03717137968956,4.5e-08,0.5,12.75030597402769,0.5720000000000002
13.46779907217739,14.94390658235134,4.5e-08,0.5,12.63747949684319,0.5940000000000002
12.79414641173494,19.94707727914791,4.5e-08,0.5,12.47472480313491,0.6160000000000002
12.06032731856696,26.21516996500197,4.5e-08,0.5,12.2367820026397,0.6380000000000002
11.27508024383888,33.87974368241161,4.5e-08,0.5,11.91213025788765,0.6600000000000003
10.45899122860724,43.01737354060401,4.5e-08,0.5,11.50284222597058,0.6820000000000003
9.63771075270824,53.64059918781861,4.5e-08,0.5,11.02169207623215,0.7040000000000003
8.835897425651822,65.69977468419468,4.5e-08,0.5,10.48777932734453,0.7260000000000003
8.073300456758435,79.09399977219188,4.5e-08,0.5,9.922138050415054,0.7480000000000003
7.363209195191537,93.68699580267683,4.5e-08,0.5,9.344372865148893,0.7700000000000004
6.712688230490126,109.3235823733374,4.5e-08,0.5,8.770699445878494,0.7920000000000004
6.123772884881891,125.8436946258781,4.5e-08,0.5,8.213241093317443,0.8140000000000004
5.594944231232514,143.0925736607965,4.5e-08,0.5,7.68018763549013,0.8360000000000004
5.12247668200905,160.9270946974922,4.5e-08,0.5,7.176408977899912,0.8580000000000004
4.701489288484452,179.2189239631747,4.5e-08,0.5,6.704217134798635,0.8800000000000004
4.326680472657003,197.8554167236611,4.5e-08,0.5,6.264093929709812,0.9020000000000004
3.992795288420687,216.7390946059872,4.5e-08,0.5,5.855300060941363,0.9240000000000004
3.694893667694235,235.7863481055595,4.5e-08,0.5,5.476343744143366,0.9460000000000004
3.428482932728306,254.9258064734356,4.5e-08,0.5,5.125319637524457,0.9680000000000004
3.189564121556376,274.096648972672,4.5e-08,0.5,4.80014154566197,0.9900000000000004
2.9746273694711,293.2470099961056,4.5e-08,0.5,4.498694339430389,1.012
2.78061979373687,312.3325505622148,4.5e-08,0.5,4.218927537915006,1.034
2.604900652387391,331.3152200391222,4.5e-08,0.5,3.958908433122637,1.056
2.445192600692521,350.1622046752661,4.5e-08,0.5,3.716848140289691,1.078000000000001
2.299533993167678,368.8450458477655,4.5e-08,0.5,3.491110173687169,1.1
24.00998436856302,0.2258639665614524,4.5e-08,0.6,20.20642336876847,0.352
22.7029828664039,0.3776413500928886,4.5e-08,0.6,19.36873731659808,0.3740000000000001
21.33406176524812,0.6130089127529593,4.5e-08,0.6,18.49326553082931,0.3960000000000001
19.98203329577791,0.9655812498299552,4.5e-08,0.6,17.63818285684586,0.4180000000000001
18.72089721769066,1.477649617779556,4.5e-08,0.6,16.86258215239357,0.4400000000000001
17.60220606461293,2.202681363946288,4.5e-08,0.6,16.21290924073516,0.4620000000000001
16.64562566696642,3.209295820929017,4.5e-08,0.6,15.71355361904081,0.4840000000000002
15.83955677120153,4.586276204799246,4.5e-08,0.6,15.36403623702052,0.5060000000000001
15.14893655696453,6.447424896192532,4.5e-08,0.6,15.14168985774314,0.5280000000000001
14.52611981040858,8.93442825471436,4.5e-08,0.6,15.00737175890851,0.5500000000000002
13.92195867321501,12.21544791090601,4.5e-08,0.6,14.91249147242853,0.5720000000000002
13.29545262990364,16.47724867396754,4.5e-08,0.6,14.80668079163322,0.5940000000000002
12.62066399017364,21.90987836334693,4.5e-08,0.6,14.64554124784068,0.6160000000000002
11.88965989944378,28.68542246431743,4.5e-08,0.6,14.39725552784652,0.6380000000000002
11.11098087683828,36.93530884550982,4.5e-08,0.6,14.04645385346439,0.6600000000000003
10.30454643997399,46.7322718574541,4.5e-08,0.6,13.59431536856782,0.6820000000000003
9.495082768486718,58.08201928015613,4.5e-08,0.6,13.05522667038764,0.7040000000000003
8.7062844577312,70.92623041623341,4.5e-08,0.6,12.45150806406082,0.7260000000000003
7.957058552241233,85.154701669708,4.5e-08,0.6,11.80804677496577,0.7480000000000003
7.260056025800988,100.6222170547238,4.5e-08,0.6,11.14816273019564,0.7700000000000004
6.621920070454691,117.1656726401763,4.5e-08,0.6,10.49119476996067,0.7920000000000004
6.044452268093501,134.6184062352357,4.5e-08,0.6,9.8516277641441,0.8140000000000004
5.526041227716098,152.8204486745505,4.5e-08,0.6,9.239273062571206,0.8360000000000004
5.062963824590017,171.6247589632135,4.5e-08,0.6,8.66000005003384,0.8580000000000004
4.650398445744892,190.9002139046116,4.5e-08,0.6,8.11664508892812,0.8800000000000004
4.283132092633098,210.5323176410556,4.5e-08,0.6,7.609877261544027,0.9020000000000004
3.956009385796879,230.4224991319894,4.5e-08,0.6,7.138920794282765,0.9240000000000004
3.664189760678716,250.4866572802953,4.5e-08,0.6,6.7021094057558,0.9460000000000004
3.403273951269066,270.6534001390061,4.5e-08,0.6,6.297286359878037,0.9680000000000004
3.169347538145724,290.8622514498919,4.5e-08,0.6,5.922078791951087,0.9900000000000004
2.958975525584013,311.0619741345042,4.5e-08,0.6,5.574076801689941,1.012
2.769170539975234,331.2090798186301,4.5e-08,0.6,5.250944005357785,1.034
2.597348881695328,351.2665450200189,4.5e-08,0.6,4.950480690682943,1.056
2.441282933075408,371.2027279063067,4.5e-08,0.6,4.670655329356841,1.078000000000001
2.299054691075308,390.9904665125544,4.5e-08,0.6,4.409615702307195,1.1
23.95243975286662,0.252176491509615,4.5e-08,0.7,23.3915915322195,0.352
22.63486008196633,0.4210525703871604,4.5e-08,0.7,22.3630044181008,0.3740000000000001
21.25578509361528,0.6823750736058626,4.5e-08,0.7,21.29438519809521,0.3960000000000001
19.89421969619215,1.072878377747863,4.5e-08,0.7,20.25717637276768,0.4180000000000001
18.62393637705058,1.638510505691771,4.5e-08,0.7,19.32232948777082,0.4400000000000001
17.49601051646113,2.437012815542416,4.5e-08,0.7,18.54436826461234,0.4620000000000001
16.52971118583886,3.542040803199384,4.5e-08,0.7,17.95105466501425,0.4840000000000002
15.71342731221638,5.048308386175107,4.5e-08,0.7,17.54096363163825,0.5060000000000001
15.01260298657342,7.076446787875768,4.5e-08,0.7,17.28713957492725,0.5280000000000001
14.38053939208658,9.77563000840637,4.5e-08,0.7,17.14377165653749,0.5500000000000002
13.76922663966198,13.32161070887818,4.5e-08,0.7,17.0540260665083,0.5720000000000002
13.13867419189985,17.90798919303904,4.5e-08,0.7,16.95855248645406,0.5940000000000002
12.46355157886606,23.72987108033196,4.5e-08,0.7,16.80429169910377,0.6160000000000002
11.73599394729132,30.96170170142372,4.5e-08,0.7,16.55229776865208,0.6380000000000002
10.96410324088502,39.73405451815803,4.5e-08,0.7,16.18261376640932,0.6600000000000003
10.1670154250066,50.11567442814808,4.5e-08,0.7,15.69479408518313,0.6820000000000003
9.368538267088782,62.10579255397959,4.5e-08,0.7,15.1042608644755,0.7040000000000003
8.59149601447641,75.63811405170098,4.5e-08,0.7,14.43620306613848,0.7260000000000003
7.854087798624463,90.59399671711331,4.5e-08,0.7,13.71922638040682,0.7480000000000003
7.168461212316144,106.8201646695604,4.5e-08,0.7,12.98039475781183,0.7700000000000004
6.540949958415423,124.1463820178241,4.5e-08,0.7,12.24229626725425,0.7920000000000004
5.973202069593761,142.4000466657921,4.5e-08,0.7,11.52194485972957,0.8140000000000004
5.463563547264438,161.4164898540999,4.5e-08,0.7,10.83094454408952,0.8360000000000004
5.008339301086637,181.0451256038742,4.5e-08,0.7,10.17631803523057,0.8580000000000004
4.602775387912538,201.1522886954128,4.5e-08,0.7,9.56155391911267,0.8800000000000004
4.241744656959865,221.6217727949291,4.5e-08,0.7,8.987609130717296,0.9020000000000004
3.920182167980327,242.3539633725087,4.5e-08,0.7,8.45374715359124,0.9240000000000004
3.63333453637801,263.2642377832453,4.5e-08,0.7,7.958181890904166,0.9460000000000004
3.376882403881104,284.2810830307755,4.5e-08,0.7,7.498542786337446,0.9680000000000004
3.146982367711105,305.3442039399003,4.5e-08,0.7,7.072194235943394,0.9900000000000004
2.940261332587545,326.4027687399332,4.5e-08,0.7,6.676444631846583,1.012
2.753785228990151,347.4138578587562,4.5e-08,0.7,6.308675964867866,1.034
2.585015931472592,368.3411333439197,4.5e-08,0.7,5.966418468110297,1.056
2.431764648051165,389.1537199901752,4.5e-08,0.7,5.647388533570608,1.078000000000001
2.29214642323103,409.8252767195055,4.5e-08,0.7,5.349502923593855,1.1
23.91018764027419,0.2775836403677907,4.5e-08,0.8,26.51672412258455,0.352
22.58358278122913,0.4629979842200723,4.5e-08,0.8,25.29520637225534,0.3740000000000001
21.19510042522171,0.7494298860753602,4.5e-08,0.8,24.03149760681845,0.3960000000000001
19.82386311176607,1.176608609144312,4.5e-08,0.8,22.81018423170373,0.4180000000000001
18.54356465008814,1.793949553767685,4.5e-08,0.8,21.71388026267412,0.4400000000000001
17.40511680815177,2.66317659310272,4.5e-08,0.8,20.80503523954341,0.4620000000000001
16.42775257077535,3.862542927513419,4.5e-08,0.8,20.11479038812717,0.4840000000000002
15.60014858462309,5.492063383554701,4.5e-08,0.8,19.64100574382574,0.5060000000000001
14.88843474675554,7.678344962291097,4.5e-08,0.8,19.35289520588227,0.5280000000000001
14.24690411454562,10.57697119041546,4.5e-08,0.8,19.19860252034812,0.5500000000000002
13.62861254122689,14.3700318087341,4.5e-08,0.8,19.11371140047552,0.5720000000000002
12.99442158222046,19.25664610048632,4.5e-08,0.8,19.03041480146323,0.5940000000000002
12.31940878153562,25.43576568371278,4.5e-08,0.8,18.88721622194782,0.6160000000000002
11.59558769363023,33.08326915203335,4.5e-08,0.8,18.63787755628624,0.6380000000000002
10.83048623225796,42.32836907986069,4.5e-08,0.8,18.25734585023181,0.6600000000000003
10.04239900255824,53.23577721174345,4.5e-08,0.8,17.7428445720172,0.6820000000000003
9.254231926354434,65.79860986487682,4.5e-08,0.8,17.11010964368825,0.7040000000000003
8.488006696026655,79.94324076931629,4.5e-08,0.8,16.38660282399538,0.7260000000000003
7.761304148232077,95.54337010356645,4.5e-08,0.8,15.60424481860139,0.7480000000000003
7.085855790740184,112.4384608174251,4.5e-08,0.8,14.79363170415459,0.7700000000000004
6.467756819687192,130.4518809924404,4.5e-08,0.8,13.98054065730308,0.7920000000000004
5.908551763408859,149.4057202102377,4.5e-08,0.8,13.18455533697059,0.8140000000000004
5.406574538445166,169.1311243870494,4.5e-08,0.8,12.41916853596104,0.8360000000000004
4.958173222030916,189.4743635203865,4.5e-08,0.8,11.69267495102519,0.8580000000000004
4.558665894914955,210.2995300223479,4.5e-08,0.8,11.00933584680078,0.8800000000000004
4.203008799631296,231.4889198751922,4.5e-08,0.8,10.37050704665267,0.9020000000000004
3.886221150733247,252.9420149812469,4.5e-08,0.8,9.775588029743574,0.9240000000000004
3.603628661189624,274.5737505266835,4.5e-08,0.8,9.222754211816309,0.9460000000000004
3.350983280388961,296.3125216485731,4.5e-08,0.8,8.709487994646771,0.9680000000000004
3.124504247075391,318.0982016978664,4.5e-08,0.8,8.2329449854158,0.9900000000000004
2.920872601108492,339.8803167160829,4.5e-08,0.8,7.790194943607134,1.012
2.737200581925712,361.6164388989673,4.5e-08,0.8,7.3783722954452,1.034
2.570989440480488,383.2708134723929,4.5e-08,0.8,6.994763895400358,1.056
2.420083763150023,404.8132074069149,4.5e-08,0.8,6.636854701696666,1.078000000000001
2.282626860495857,426.2179562985376,4.5e-08,0.8,6.302346160614299,1.1
24.46008855063688,1.654887037565619e-05,4.5e-08,0.9,35.86709428289643,0.0
23.87826084797741,0.3023106633780889,4.5e-08,0.9,29.51693671850106,0.352
22.54376361763,0.503845358636059,4.5e-08,0.9,28.10778935448493,0.3740000000000001
21.14650807036321,0.8147564297499061,4.5e-08,0.9,26.65404556559656,0.3960000000000001
19.76568839473429,1.277672163331793,4.5e-08,0.9,25.25284089576703,0.4180000000000001
18.47501463762858,1.945326925638926,4.5e-08,0.9,23.99792945408573,0.4400000000000001
17.32543033636367,2.883195703687528,4.5e-08,0.9,22.95938251344467,0.4620000000000001
16.3363512678638,4.173779346488257,4.5e-08,0.9,22.17171542589145,0.4840000000000002
15.4969156057119,5.921890109051938,4.5e-08,0.9,21.63237947088577,0.5060000000000001
14.77403283271221,8.259429389835292,4.5e-08,0.9,21.30734462889737,0.5280000000000001
14.12299841943698,11.34753076930847,4.5e-08,0.9,21.13951206289037,0.5500000000000002
13.49787661571483,15.37362386289623,4.5e-08,0.9,21.0577902947266,0.5720000000000002
12.86027975389278,20.54130279289897,4.5e-08,0.9,20.98675925185954,0.5940000000000002
12.18557623946785,27.0524069953599,4.5e-08,0.9,20.85707200049675,0.6160000000000002
11.46555386394363,35.08351910733131,4.5e-08,0.9,20.61538156618504,0.6380000000000002
10.70709852008307,44.76209809296692,4.5e-08,0.9,20.23128830725823,0.6600000000000003
9.92764231298216,56.14880237899065,4.5e-08,0.9,19.69910088855536,0.6820000000000003
9.149210823773032,69.23094396197038,4.5e-08,0.9,19.0341315289918,0.7040000000000003
8.393072531352509,83.92811042354603,4.5e-08,0.9,18.26540170230585,0.7260000000000003
7.676249525281319,100.1070121004652,4.5e-08,0.9,17.42757680795101,0.7480000000000003
7.010112971062595,117.6005434321265,4.5e-08,0.9,16.55440189561493,0.7700000000000004
6.400563717284082,136.2263261028202,4.5e-08,0.9,15.67463576110975,0.7920000000000004
5.849073164855227,155.8017104039337,4.5e-08,0.9,14.81036042800172,0.8140000000000004
5.353981053301011,176.1541311569194,4.5e-08,0.9,13.97697707882148,0.8360000000000004
4.911686886026591,197.1270943250825,4.5e-08,0.9,13.18412428909441,0.8580000000000004
4.51758237401845,218.5827440062492,4.5e-08,0.9,12.43693209734613,0.8800000000000004
4.16670463582068,240.4020979796092,4.5e-08,0.9,11.7372574246008,0.9020000000000004
3.854152272931722,262.4838912397801,4.5e-08,0.9,11.08473369300475,0.9240000000000004
3.575324342194459,284.7427214906507,4.5e-08,0.9,10.4775863816341,0.9460000000000004
3.32603814941343,307.1069541639914,4.5e-08,0.9,9.913228111683,0.9680000000000004
3.102569876878898,329.5166587348811,4.5e-08,0.9,9.388671612911123,0.9900000000000004
2.901649483057943,351.9217186851489,4.5e-08,0.9,8.900803438707246,1.012
2.720430871250342,374.2801750394648,4.5e-08,0.9,8.446556640003076,1.034
2.556450604536392,396.5568150967301,4.5e-08,0.9,8.023012972596023,1.056
2.407583130142718,418.7219923020773,4.5e-08,0.9,7.627457585468001,1.078000000000001
2.27199699930734,440.7506515148688,4.5e-08,0.9,7.257402690090846,1.1
23.28311142763953,1.881332216628297e-05,4.5e-08,1.0,39.54206973665696,0.0
23.8532184215474,0.3265621638523599,4.5e-08,1.0,32.36451736614635,0.352
22.51167837361652,0.5439255225277436,4.5e-08,1.0,30.77719465363965,0.3740000000000001
21.10620709646777,0.8788738013926403,4.5e-08,1.0,29.14237420064956,0.3960000000000001
19.71604066823185,1.376861957186474,4.5e-08,1.0,27.56890773581497,0.4180000000000001
18.41496166592308,2.093827904451619,4.5e-08,1.0,26.16102167817645,0.4400000000000001
17.25406111627998,3.098814493884994,4.5e-08,1.0,24.99604976172941,0.4620000000000001
16.2530635020971,4.478290445600646,4.5e-08,1.0,24.11187611458916,0.4840000000000002
15.40166180864546,6.34146125200048,4.5e-08,1.0,23.50586698092692,0.5060000000000001
14.66758587084511,8.824974418162146,4.5e-08,1.0,23.14135325052787,0.5280000000000001
