gm_Id,Id_W,L,VDS,gm_gds
5.062963824590017,171.6247589632135,4.5e-08,0.6,8.66000005003384
4.650398445744892,190.9002139046116,4.5e-08,0.6,8.11664508892812
4.283132092633098,210.5323176410556,4.5e-08,0.6,7.609877261544027
3.956009385796879,230.4224991319894,4.5e-08,0.6,7.138920794282765
3.664189760678716,250.4866572802953,4.5e-08,0.6,6.7021094057558
3.403273951269066,270.6534001390061,4.5e-08,0.6,6.297286359878037
3.169347538145724,290.8622514498919,4.5e-08,0.6,5.922078791951087
2.958975525584013,311.0619741345042,4.5e-08,0.6,5.574076801689941
2.769170539975234,331.2090798186301,4.5e-08,0.6,5.250944005357785
2.597348881695328,351.2665450200189,4.5e-08,0.6,4.950480690682943
2.441282933075408,371.2027279063067,4.5e-08,0.6,4.670655329356841
2.299054691075308,390.9904665125544,4.5e-08,0.6,4.409615702307195
23.95243975286662,0.252176491509615,4.5e-08,0.7,23.3915915322195
22.63486008196633,0.4210525703871604,4.5e-08,0.7,22.3630044181008
21.25578509361528,0.6823750736058626,4.5e-08,0.7,21.29438519809521
19.89421969619215,1.072878377747863,4.5e-08,0.7,20.25717637276768
18.62393637705058,1.638510505691771,4.5e-08,0.7,19.32232948777082
17.49601051646113,2.437012815542416,4.5e-08,0.7,18.54436826461234
16.52971118583886,3.542040803199384,4.5e-08,0.7,17.95105466501425
15.71342731221638,5.048308386175107,4.5e-08,0.7,17.54096363163825
15.01260298657342,7.076446787875768,4.5e-08,0.7,17.28713957492725
14.38053939208658,9.77563000840637,4.5e-08,0.7,17.14377165653749
13.76922663966198,13.32161070887818,4.5e-08,0.7,17.0540260665083
13.13867419189985,17.90798919303904,4.5e-08,0.7,16.95855248645406
12.46355157886606,23.72987108033196,4.5e-08,0.7,16.80429169910377
11.73599394729132,30.96170170142372,4.5e-08,0.7,16.55229776865208
10.96410324088502,39.73405451815803,4.5e-08,0.7,16.18261376640932
10.1670154250066,50.11567442814808,4.5e-08,0.7,15.69479408518313
9.368538267088782,62.10579255397959,4.5e-08,0.7,15.1042608644755
8.59149601447641,75.63811405170098,4.5e-08,0.7,14.43620306613848
7.854087798624463,90.59399671711331,4.5e-08,0.7,13.71922638040682
7.168461212316144,106.8201646695604,4.5e-08,0.7,12.98039475781183
6.540949958415423,124.1463820178241,4.5e-08,0.7,12.24229626725425
